query_id,answer
V2d0ZKdZJ2xhIhcx,6a1a75f6b702edc5 f49a7c0abf22e1a0 47c58e67cc3f11db e631b658defe9ea4 0a5cb94cf95cd723 052ec95630f57293 0fd2723c98a11350 b5b90107a63b12bc 5a8ef1477fe4938a 3eda9cb39f74b5a4 7ad53c979902fd68 d2d17bd657a7dd5e 7e29c8f64b196542 90b0ce1692ba89a1 f1396b2d1610d2a9 f992b6f53a217508 1a26778bc0e93a3b 21968be0c3f93ffd a5c1033cfcddf7a5 590590aab9790258 b2c92234fb3939c5 5e1d17d09ff00de3 f9fb4f2c4c2815a8 0e8de90027d9d34b 2594be9980e451d1 ed3a52e764bc2d76 1b39e5d014cb7bb9 fc736b242ff24d52 4f71955e5312b386 dbee2586179c699d 9ef728ca8c194d57 46520cca3d6abbf1 0672e65ada964c16 25e072233c73d114 ad9cafd4e8e538c3 5a72dec08dda82b2 f9ea89813ca44f34 8867b7f1a3c37e6a 519404c270b2210a 85822722eda144b4 ac1b182e8d3ab264 83a6c78e88027a27 1060eae2729bcdad bb14dabd5a54a6af af62d95bceca5634 2cdaf641b6eca841 19779385dbde67af dd0cce72b634d4b1 d95054307b6db909 c4b65236c4a839e8
V5AjC1z3YHHY9sr2,828d3321471e3b51 7abf6a627631898e bcb7d7ab2f501a91 ae8bfda9d2234064 64ad68a324401efd f7c8c5dfa5d05169 b8e92fe23c74e32c da4e4c7f78bfdc08 923166af40849cc6 6af80a3ff87f6d02 6f7ac64bb5f41344 7e51529e64ba0a7d 8b6f87f29995840c aa0f13192f014d2f b22c23681d9fe6cc c84ef237a19c56d5 44788e094ef7b8df c98dc6c44cbe8881 0c4a50b10c91308f 115d45bdf0946ce2 633ccee7bd7c9ffe 60e45fe51357e424 0949582620f081ce dfad27e4de6a8875 645006ca6b62de8a 6cd28441a246b24a 4a87e6a489365340 20a1219e194975aa 2ad32c8591ac3706 4b4b437b4efcef0e 754e0cd218404d3b 8a5c551801f36c11 cf5bb8d802256f09 88692f414fb8a534 adf61ead946eb24a 22ebe383718b0687 076f9fbcf36f7f14 7cbb87939c8c2cfc f7b1ae42aa14e05b 8f395d1dbf1ef293 9fe71770c5e50ea3 9946f9f4629bcd22 85ac3b00e0f31880 0000bc3aab777339 000066172d3c1aca 56abdfb526151742 2451ed030bd06a9c b7f0009ce68556c2 cec19df9f252c8ad e98d9bde2f4fe7a4
V60AL1E7OLTXLhTW,2b00e2c139eada08 72fde3618c30aa9b 0898c0835151ca0b ca940077ea8c578b f85bedb26eed2444 69cb1d8e93a9c9b2 6ab791ad4845170f 7760ae167d37379d 921abc7b113b5f98 0c07dcb8fef3e9ce df31b0ebe36ccfe1 e0c75f80cbac6a28 59725cf0a9a050ea 21ef166e7a16665f deecb68f9ec62ca3 a5f0f97c09b88d20 8fe5bbe4215d5931 cb2782cf8a16c442 de26ec71d94ebbb1 8516cbd43d0677c9 1e0ac12e598592d5 5cd4de2fbc079159 ca1728eb269d789b 2042514ff50ff4f0 79206472fca349e2 23986a35682d44b1 7c7fc1e84f158317 10794535cb5c58b5 1b54d2cd2a258aa1 e26418235d56e186 3a940a2da3b1a398 a89c66bad4652c6d 440f27e2f327144d 70d462c2c9806bde bf90ed5d01bb6454 fb67b8ac22da7820 0ae0a4eb30dcdde7 fb925fef5365c729 d8af065d23f2adb4 dcbefd04587fcda1 abd58b6462db17db 9e4e8a726baa96fe 2ac2fa69e19663b9 fe7568f912adfbd6 5f95931dc3d7a9c2 ba6296afb0d25839 786ce0dc88cbbbe0 0cbf0bc5e109e53f 2dfefeaf5e2505e6 321aaa1a8a656784
V7kGiZ0NAPw2Pi96,20e8eec3fb16959a dcfd779e1014a3e4 499d073aade6cfa2 4201b9224a50d251 d79c1d137fadcd07 8f43694213a851be 364d33d2ae71f434 2a66fc078f29b115 6e7510193734d822 7d02ecbeb1a63389 edd2a44640e68d2a da56b30e34d82e7b f4a2f59c1f3537ab 66461df59fe2295c 98af9b62f72d3d5d 040458d72e402be1 f44f7cb412708b13 27158c36eb0b4b0b 05ca369e9e8b4907 8c0301c58766799d c7d6f84366e3ea31 c700471951201ce0 6c17b1f6c924bd16 73065e692c2f94ac 293316a6e1de4167 96ada0c9ba678f6d 20eb66ec98c82ccc 73b6565057144406 d73b82d0d2653f8a 2705f8216b647644 c8fca9509763423f d75b48b39678575e 6dc5434c43f7ba18 984aaa4d8dedae32 5884308696fa3286 bfd26cc61734188b 1e4ecedea6e0d9ec 53087494131c20f6 d0f6c951c228e9b4 0ed58ea0047e802f 548edbc8fd4fbbaf c8b70450a04becac 7c8b0bc39f489fc4 940f5fa7a4be74e2 d9eb8c2e4fae97e6 f967beae4a9cf7cd 28897de168a89155 6010702d58d8189e ad2e3a55158ab69e f7e2f4e038370a40
V8TQrcqillO4OaR5,0fa4c4ce5259cae6 0841060e46702435 d97de07675452bbc 419adad815dbf001 f4a1fc3f3fdfe554 134f64ece9f5d83c 51afd1ee11f8423f 23c3a20b4dc7668a 6449b27e3b7e0fde 816986845ef3c5f4 99c5bea59b2bd06f ffa70d6560b7175e 4c267c8c808154de 2241ce86b1fa4628 336795dd5cc7fc3e 79f730f354d76804 c34906844b032f64 6bcad632830c06f4 a4f506062555c038 db3e828a54179587 df0336bc34036b95 9f0a5365f1370b70 00edd923fdfad2e3 2326f0de23851ae2 7c63d493cd1e9eaf 8f44dffe37270d79 dabda89a1270eb5d 35bb493545b41254 1b74ec4aa6df4cc3 78bbb5002611e4a7 d833cbb496e2c1f3 3c7e1b41db6e706f c04d4b2c92597c9b 4ecc47f728995d71 9bea198573df9c0d 0a0a4299654d9828 4d96160a0fed55c6 c16bcb7fecba3edb 2c18ff5bce73865c 698f5acea2fedfbe e4c589abcb16fe3b 1392151d714be71b 5d9566942ebf64c1 162eea3e884ce73a 6bd7af031fbf8faf ba8a19f19d272a21 94c3f7c59f5c56d8 b8b354deecdbd0a6 5509f6d94d1758f3 36fe74870c5b5621
V8oSuHxIM3DXa4FP,ea1e95271ef3b284 e4782afe3143e4ec ae46ad4c45880157 399e102587ce2498 4ee84e1a27c8e385 bd3eaf827a6adc5f ff0d467c02ed5ad0 536465e59c75a7ab b1677e810a4809e9 02d0838f9897efc8 3be69c3ca1a82b01 7badc4a47030614f cc8a064c10a64ba2 78d3278e1ab4cb30 36b9b5fc75f7b4dd 1d9cc6f9c9f21b87 85b1d2233fccdef7 25067253a98ab412 5859618d4a41edea 72930f85da0e5a0a f9963a0430e6f93a f4d59894ef88d384 7a251a424926b299 601f213b0af61e57 336a1c30d63e9e0a b53f7faa6d216289 a27152e041263b95 b752e4fb200974ab 7551433b99a84e03 4a598f6027ca799a ad58eff68773dcfc f8dd667ed097c22f 535f812bf8544d79 bced9effa09cc26e 6bb0dd9e2eb0d1a7 e43916d2c2fd0cc9 06579e9ce75856a0 3b3473cc64e72494 bddeed304e745259 bf5c272f3c9b56b6 a8d731a65c55985e a579ccedb86be3fd 62b148c398f86612 6903af9b584e3bf0 eeee93fd0f6c5980 6bd4b6579fa76657 c83f974381fbc991 e8c0ddc25e6a96a5 e28791c06151e3a0 30623eec3bcf1054
VApCMb5DSw326QUL,db070340ee9b8cbd 38abe641c04ca4fb 58b2907980efd1f9 857169b1e017f6c9 639564656ced87c0 cf5061f4a7160072 a3ccddbdf09a61f2 6d23d68dde622d1d 2c4fe89d73f4a2e1 eb497a0bde1b70d8 2208d65fc8992ef9 89b80dda2e533023 357e4f7fb3b83232 3298b98d480c4b50 b73a0a6448d2aa00 cbfbc2ee51546638 e99c06dde0d646a7 1af3e3acd09d191c 1efc5df97d2ff576 a6b5bf1c2057b779 4eb419accd2696d1 433f738df9a806fc 3e1216ea776d0def 89b9d3f66c85c8ac 0567e08fbc42d59d fe72ebbfa842bc2b ee25209b9cbe3461 ae7f874dc2b229db b8c4c956f24a7483 2880158c9740bddc 0d20cea541c8a007 95902822068ddd06 0eb183d16c74a44f 763a63c71ff9e07a f8485879f1486a18 b082f090a77b6f53 403f2dea0c9b2b41 1fc8a1273cc21a4a c6f4a12c2ab2f1aa d2c9309b156d3f55 57d200db10006adf d7eed8775adc0ba0 57c78987b7b75804 18e40dcee35f8a19 8ec4c7a68a0d9121 e659f029475dff85 f1ab768e0d8ad7ee 08b3ca757eb2cef4 4b940e37eacc1de9 d10907f5aba4d527
VCYZJBXyDu4HeP5m,2a9e93329a5c2af1 5dbaad8bbb613ac5 811b07b13cc907cb 12b4df2a400fe92c e7450a45d85e7d29 8a3813f683b2577f 435e86c11ed38652 c20901fa2f5e923d 1ba859b1c649d1bc fe0863015566f6fc d57fc44fc5611776 c0ffc44754844b3c 7ff73d9ba1fd33e0 0efefc6ddb606d1e 67d129137eff3e51 a7639f8f31f64955 1d13c3bb4593feb6 014ba1957c263d4f 555148bee4c60d77 53e58dcc2875980f b0c485d53828817f 60edf398b64f9c0a 8259aa5e6c6ba0c1 06bd42d57935965f 27b0ba3459d6a1c6 b3bb0f1e7dd46f6e 8feeb5cbd72c8f0e 1214423b3152039f 6e8ce2d9eecd4380 e456bc98e2ec727b 61b938a05068f97b eb4d0f1cd012d5a0 1cd76ff575cc0d47 ad17a42034fb026b f903f4d2d1785e06 3fbbb0abe75505d6 603ef67f840b3d12 efca48182bee4f7b 0cbf88de2bc035c1 7eab54a5b9a2ccb8 14f8d857f6da2c61 bed09e9a4b741e46 f1f55367577cd143 a177cf5f7217b5d7 6e2ff21f577204aa 271918fc5e73dcd9 9adaa71252d9c2a9 527514bd19796ec5 d5f081702825babf 5d6409db87f5b395
VCduJE2drWP7ngkk,e23273a6670bbb01 3f3eff97e3d1b4fc a1c26b4b1df617d4 c9b083320b374edf b2713dce5ef54393 525649bc6a12a378 2f8bc845ac903cbc 8948abbcfc482b58 aef954386478ea1f 672d9a19cee1ba3d eb9ece0e0b2249e8 61a1daa725745118 f45ed2823b4160b2 f2dd77a60b4a4a45 b4786acef26d05ea 95e44d9aa2430e8c a8f34761ccaa35d6 6f7c8fbbfe6e3209 cd2968ee1ce70e3a 1e75956ebb90767b d87efcf4cd71bec6 4f797e3bd62b33ca 823e9470f059d6a3 b59d21caadca2325 032d4f3a0a60168f 32c849125bc41d59 11daabba9569fb2e 1dff266c4d92e4dd 67fce1c78fcf81dc affc1aba5aca4247 a6eddc3dfe296dfb 2bfe5d25f430fea6 351b39fd0016c683 abb4920c8ef9b3c6 8e536ef1aaaa4667 5a4db5b112ee659b d979be6cac442ac4 bfed562611864865 51870fd25e984ba5 7eb7116c92cd965d bd9fc6933579c662 6b3be838f58de1c2 ea4b6a7934f1f22f 0152fc946bd36def 1d51b9e6d829f50c 9c570e4290eddfd8 678c262d256497ea ccff12868a4a281d ec3699580ca05559 f822340cae007abb
VDQwEygeOTfUYPaM,3ad4e6e59ae50ab6 7f9ad69ed80e15e1 efd06bdd7f7c15f6 e2fde06152334a05 c6daeb84b3c6598e d09d40ad2298611a ef0bededdf73d180 085295a03e9fe774 dc729c02dd7ed5dc 82ec77cdb6f6e624 fe21cbb12a9637a7 2c1b89653b1a10e6 579402dadac4912e 018b5f118f46eb24 43dd65a6885844ca 27a6b0ff8a32c3ed fbd71b8bcfbe3202 13552ba62fabd4f4 8b67221e01566b4c efc3c48c647f774c 5c582afd6389e149 20a63ac9da4fb11b d0276238415f19f1 e048313a46699aa3 753fe23f84c4fca1 ba59e1b6982b86eb cb87c52d936d883e 796b7388b082255e 7e90bedc4106978a b880725e6b90ebff 1958f2508ea9ec33 a6d86b7742c80222 0c60c18a16386693 9f9561f2d2b9b334 40eda62c8c94e2ce fd22c4b3811bb880 2fa7c10c44d0b756 50f9c9d5f013d429 7bd26ecdeb27abe6 f39c41cf01d3bfe7 9efc59e247de755a 4b81cd1796f2d4ab 00f00e4d6c9512a8 99afd5cc81089abe 75ba4510e35fe31c df70d5fba72b1284 b066fb4ef123cc49 c43cea86380cecd3 9db2c12d12a5eb5b 2a525816195f7354
VECHJHEfnSTDIOhS,42e5f9aa73b08b71 a040e9118ad1564e 9f9d1ee614356cbb 34548ac650fb65f4 045c94eb8485a854 65c0864c5f93daba 7bf2c2909f570873 117fe0a29ab6e3d4 2c4aed251c30e355 8c3eb2d9a2fdd41b d1ab23efcda55e12 2092cadfd3872297 15d3ba777cf3333e 197043bf75a368e6 5188f2342a4de6c9 017eb6ffae1740f3 a6b1e7f8b888ad64 0533acb5f4ca6e89 29311e17f3fbb52d 431e8fec6456f398 02b3426db73b79ca 125266ec80f24e8b dd109f33017e0b5d 254a5d06e645f7cd 79817e8819e92c9b 15e63cb1c73d9026 e8ae00df03e14c43 69372f63593d8b58 7dc7236877533103 54d78a682a73516e 344050350f73683a a9282394609bebf2 1286bb2882872dea 6d86aa6f0445f0df d296a135c1f14733 767f463162c33dbb f2d706f17ec18f00 b2ed9cc2706da1c4 d5511609d3512dc6 6a401fa1df581061 9a27295254a7c07c 1a4468c58de15d8f a27d221161e59076 2681414f0694c37a 9dd3dedfb61c06e1 b22a304b60f4f811 1a802ce7e98aad55 8a33ad0fa92a3d2c 1f93964870700911 f7ba19658cb78d88
VEOJy8zbDVyVOZhZ,c84cc579a70d6fea 28e277ddd46dbc00 2ddce05841f87c63 9c4bb491070e941f 0ef6a89fab373a5f 0ad541b1712d7a66 973da22534ac4c42 f3cb74f0a068dbac 391eb008ea629a05 a8d6f85841a119b6 354138271a50036d 004db25bb8dfc9a9 d92c1df413b1024e 61b451473c1bb734 2e136432fc56fb94 5fd1e042824d7b27 62f3d5671030fdb4 6991edfcf198cd43 6cdddb233d6a488e 780ca7e6ae0543e4 7e40d8b28603d0c3 8095d78e3e5761c6 8ae8f94d0bee0f13 9293b436b69c1b7c 9874163fa0148054 9a5416b6a7f3aa21 9ef777cdfce18c92 a9a8b5593f4974ce b1b416a72b093b0e b9f6ffe558ac53b6 c0726800e52f4168 c0e9260cbf781a05 c51e6683897477ef c75f89d9029d7cd9 cba16669c67060d3 d2c495e599e20e99 d4f7bd35e6ab6923 d8913600541ee627 e11f82b4d8307553 eeacb421b154dc79 f0988197e2311859 f144aa666ac0c6e7 fa31ed46df34ecff fd1a31717350a359 1ba89a05e4c78b12 26c8195b644f827a 50a61ac51361bfaa 5249d4410b05e36c 0000bc3aab777339 000066172d3c1aca
VGyLUJLE109u2oWx,6ab0dd84f8bf075f ee1e6fa955f2727b cb618c3cf580b45b 7026b956d1487fe3 eea084d9ce72550c ecc1cc466e57f5f5 26310d7a3d439133 712bd75c8f4de227 7411eb222fddafb8 b71f401cca6e07f6 f8a813f1ad0c6366 8e83ccb23c11d481 2879614672a1a1e2 8c4068d20e4707e7 2d10d92b65d543b3 f0c4697b87a0d669 f4b7d92d64b00723 131073d261297447 a5f0f97c09b88d20 7d1e5f7965ed1129 7e8dc740a5eb0baa 13c33b3b2cb229c3 a46280c9cfe4466b 4d13baf3f9349b9e db875262b10613f8 b164aedbdbed8d6c 192eb95d9ca96617 6b23d3451c68f254 612fca7fb5f2b412 fb737955e15e4f44 d9aecc3c21f10f01 02a2528e5a75ff84 2a27cdd77ef77263 3297a19d8f543eaf a3b6eedb543ce6b0 e7683e71ad29970b eca87810ad3873c7 900798c90003393c b8741f92983c091d c0fb858210cc160e a7d09ac2e48fdacd 1b8742023ad692ec 253fa7c6af56194b 0bebc0ace68d69a1 51499d274cda062a 1a060a3b02a10186 8b20207c17475968 c7cb218ba6eb0f8e 853b0b513aa8af5e f29a3933c4a8b424
VLa9UWTGQaGOXQYR,72b6f5d25fc50d18 17829462fd3ea3c6 bb0f56400741e022 b577fbab955d9808 057e6fda65d25c7b db9deadfdbe901ea 7290d6dd98b60613 8b5216e846b0d721 8fa688ed1bc64895 f2fcf52e405d09a5 3fadac51bfc53891 dd7301b6b94396e2 e650fa22fba772fe 5d1a880bbef769ce 4b107312bc5f8cbd ee762a2ff9a7c79b 8c0bc43d5db18f72 8a8947e9cb3b9896 961b4718e5bcf260 c5641bda609e05f2 68ebe7d1e2245e61 ab8f17e7d0f9deb3 6edc7a90f4fee172 ab00f09378542e8d 252d13352998ba5a 53636bb6ba03d8ba 43f42392e31d43ee c3f8123da450a739 e8da0c32e85602fb adfd9b08e5a7ce5d 4d983c23f8b44b66 f4605bb1a12baf66 5995b5d37965426c b6b0e985d600674f 3e023e85ff1a0bb6 cf16f1c358298bd3 4818568e3eac3b2f 361bf57a62f736fb 2222a3808822c82c fbb37b96fe08aa65 df12a4625065e0fc e3c2150449bdf986 6fb7298f97fc67af e3e844711225e5ac 5fed782ca70bf5c5 aa6b46b24e16509c c72eefb2f6b2e26d 32d6e2b1e4e80ba6 67d84a322b921cb7 ceb690f35a1042c5
VQAGESSzr7fo7ofu,26c2c6e4cefc7705 5ab2e6da54397038 e575ea77f285b4e5 988b20c9f0408959 d450e9034e05e616 7f0511ecbe30dd53 e9a6d09779471a7f b0035beaa672643e 01e5148e320b7882 690420908bcf985c c53be4395077922e 6b52ec4b052e2c04 303f8dddadfbc941 c2911e1e664afcda 7a2159d2cdd78cb8 5c50d229d4f321fd 9152fcd07e98e7fa 1557ee280b883246 deb45e80ab046497 1ab09a861aedb4dc 5199fbbb6203e5b9 b657dd8267335e4d 4e14009b66609c05 b7c9116d39ebc920 4a1950f83153959f d470302d8e3d199c 37289a9454ddb63d 2885217c77bac81a 6938e9fa1fed2ab5 3ed4cd0fb1931255 c037995390866569 1ca6d0f6e6939cc4 9a84f53c30ccc96b 6d723a74c2a334ed cec1e429ee59bb1f c2f8ade9f75fd149 2a5e3a2d533b803b a4ca890e2179ce71 e3201c5d40af660d a147f51b58bde953 9192bda723e3fb2d 234d32d5dd1cd66d 78443f164fe8236b 60ae05c2ac179cfa 2b5a9132289c44e6 0eb962d8f38c8708 dbc3b98590903406 c070dc0c44f2023a 64987c4e5a82dba8 132e8318fa57b02e
VQJGHkR4e0BXYj84,a8dbe319d6db2afe e257002148b934dd 1eefc82e6f2d2612 f4551f843e1e4825 e4097eee9ca04458 ab0d26a2fd6d953d bfe6021f21a7d1a0 8066f5b513de28a7 04bc4c71854b78da 04f713f7d9414ada 0aaffcacf9fd44bb 3f2f03d13106bdb3 9cc70d2d8df38145 a8d5617f79961894 833dec9469b242e8 d8d7472c07d5dd29 8df126afeca1e6e2 c6a82da3bf79a9c8 97125c4ec0c96a7a 99e4d9524132b1b6 8b33c673093963bf b4eba030622ecc1c 3fd67e1f805cae69 2a7463c1d0cadf34 7a653d5b6d29784b 6aab5a39ce2d7bad 292c8f2bfc7e59a0 41b5c3ebfeea8d6d 4020b2bfb3a67065 e5759264299f50cb 85b4f77dd212238e 99fb6f2ddeb1fd52 5ee6018b45032c01 46446c0229eb6812 8278f2ccd5daa420 0d2589ed543d9604 83027fdc495b7ac8 1018e2b260da9ca4 102aee162e037843 30173b2e4de35ede ef6c77d37229f149 1d5517a7b74aa6d8 a794333d0498ee23 c158a1f1d26d085c 8216b123252f03d5 ff6fea6f6242116c 42cf128a6019d3e9 ff02fa92dafc2079 de6cdb38f2ae2824 2ca8580770152350
VR3kGfimmUmmWNN3,75f80978df01f55b 73345b34630beb1e b874a2537050387b 2a083d22fdc46c08 773a087c4a28c7e3 f846c621ecd7b942 9e256adf07ded38e eb326d7824242780 4bc4c26dd16e1a60 d69af022cf1bceee 0b9ea644c9314531 5364de2a9db10966 cde3ba9bc5defaef 374f06159ba192b6 42d1975063c61990 ed5604c83c0de93c 612383d6f82874c7 64c507ad473c7f5a a61e657d25cf50ea 7043236656ffd125 e9b6d493db1f44ac 00ba803d5352cf60 4c9f49aa49326f15 608f4025512680bb 0adcc69901429a43 c838ba80a7f11952 9a70c6a5fc8d43d9 352d28730d21f86b d5c9e071f5f30b2c 283adf7d9719391d d438c86d5f70e4c4 b92eb88c4e7f4679 c31bdbaccc16694f 83ec66e7fedc7dd2 5d8c4105e114e7b1 7764c133184ea9f6 3551a6f7b1bf34d5 2078743b0d21aa7f 22f177aa17b69b8f 78a49afe05e44ec3 7ce411f071bfbfc7 1f4ffedf6a2baa49 8a705199460647e9 c169409b6032848e 4fc443b727360778 def85519cfc4b7d7 6bf410c8e65e6cfa 20d51938faf803c1 a46e40e81d0de067 8bd26cb4d1e3be6e
VU1VNNxpGR6mfGRo,f2945fa287fb64ed 79df540b3b173974 c3cff89d103ff93c 455adbb6dbfc6527 1fbd206860fceb77 bc0ddb48bba4a9c1 faa3d2f5011265b9 c4c29c132b298582 5cfb2ec30b560c47 9c4be81b6dc105b1 2cbb948a97654a62 724e69458d0265ae daf07b75a98d650c 71d76ff5a86c2f21 3740d8f62438bb0c 63d49162dad9274d 7858f0062080938b 4af55bfae13cf4da 8c37a5b1a21cf189 1f02a8115ffbbe09 17749387a49ef9cf e327e3db94143c02 b1c17eca74eae4d3 9ca6de365a1c44eb 5b7555306501456f 1d98f554165ca1af 295148d613204e51 4c175ce7f5a48b74 bd7af38532396567 3a2fdca47010515b b29ae3bd489b83aa ff2a186697396f3a 753d3eac8fc31cbd 156211d08300dbbc 9e7a02897a18d57f 44bba446db7f49d2 5bbd5b9240a8eb30 410033b4df515d80 f3698d7678521ab3 3bc426ab705da00a d3cdfa8254d55c4e fbf40a62f681b892 067796155489c1e7 78340a271d13be1a a8ed75b93015213a 4a884c641c9ea4e6 1e31dd3e84afdf95 9397eec4a707dc3d a125860a8784f2bd 5e5bcfdec54e6cec
VUskk3yiTgyBT1ow,796e76bab172c41e 4e3fbef89296c63e 0ce9896c6d1a6e46 dbc887ced104f665 f320defc66f786eb 950f4c786cc8da30 ce4deebbaa43dc00 d51c8227f36adc3d 2d405e3d390cc45e ce469bfe2297ad9e 86f2dce883e11f70 250debeeb04ec020 07559a205896d37a 48adad48f1799c77 89472b39e79b72de b69ea4850e584e97 e6dc57b8dd4efe04 81acbb82f054e557 6e09c252c670f1be dc5c280de0567f2d 62b52a466ead1953 32a0e875f9ad3516 acf710c10b0224e5 13021be43fb0dde3 d8b2834da27bf90d b10618f491b5794a 88ef792c4cc8e7af 592ee8ff9cc8c3b0 bf780364ed2c9d9b d7a1e4fcdf18a37b c4eec454c9456070 f2cc26c64fea0cf0 c02db97dc75a8e30 300fc4918a1e7119 944939529094bde6 51d5e48b12d69737 f8547b78fa92fb07 da9ccbb89c841534 e78225b43baf78ec c9187075450812fe a9dbab44a96d1bfc b861449ac6862663 9595948b9a205e2a a08f1b746ffc19bd df71b7f23f47b87b e3ad44a1236bc714 9daa9e42c83b62c1 ee8e0ad94ec61693 b23bde82c5ac5259 d5ecce86f0749c15
VVMzWYXevP14CyJz,022ec4f195104e70 5e2de636c4894a83 766b0e01709cac8e b353c9ee9b3443eb e4263be1ff5708e2 ae88123e74295ea7 13c2f3b71761a581 4e5f5f59d35554f1 95389949d7c9d69b 325324af42e40130 4c20ace4ea4ebd79 4aaa810a0916f69b b09c368ee6058c21 2888e7ce8b0fe851 170c4a3ed278f3c7 faea54b4ef8920ae 5763a56fc7a92793 91fe22277b9cfd42 a4eaa0f9486384c6 1f1b0c8a484bfb27 094388ff7a647bc5 65762d7b2ca45280 8e64a04a653b03de 41bf58695f69109c 67249b4af37f1704 f715a430233c7a55 8015191c824c51b6 7c0b32df992866b8 9b95f119255b965e 11913465b6586157 3a46411d3de8704b a84a08aa7cef47c7 13d8def01208261d 460c81e0c6598026 224aece36a965d83 425319a7c486da87 80b951e3e4ec58e1 02f0bebb177f57bd 00d01b580132c622 2dc977badc3ecffd 5589a40214c3bba4 530a663a7a171708 0313f952961c11df 995059811774eb53 9bcaaa5faabf8987 48003208cf14fb6e a78b10f7293c5db4 d151cad2cfbb4e87 3d4d0f9369b05d60 1359a9490c4105a0
VYbqVQmVFkvPWAmM,4c4e98072e521f41 929e20f9951e9b0a eacada52eefded57 cb96ac89e17fdc68 9af227d777590380 3e219c94b9b05bda a0a38ababf20a613 e256ea98ced6678d f4cb03f2834bfd21 93ead282c8ed6d2f e6d5cc55e5e9acfc 559c532ff307ce45 8e0ef89de2eb5383 a263a87afa5d1c6e 69551660585a38f7 e93b1ed6e7fc2000 e73c362f803180ea 67270ef578614c5a 60e9a4822b1fdc5f 591532ac28ecb2be b21a86c252ebb4cf 851fe5440fb81736 9e833e1f4102a0dc 75b09e772847fa2a 4b83cd48a4ffab78 6f61e986750b9ce7 e5541e3f0d6ec0c6 30340d1418e437bb 90465dd88b62becb 5059a49e0263083f 915616516105338d 0b11a19a556b9a5f 421fcf03fefec724 ef5974c578294152 a2b6045038ec17f7 551eb827316f2ca4 654ba12282006ca1 ee7bbd3846bcd5fc ecbe97328548e851 199cef8ada6f1f26 40899dc9c6d9b80f f8c3fbdf4b7075f5 8c96d51712d02092 3ca4a7b6d073770c 246a358d9856f25f 320377d91e990f75 f212f9186abc415a e6dab72153c22686 c2ae14d80d47feef 2298fe70c826d814
VYweh84bqqMsh158,b8a7aca611eaaea3 676062ce2201b99e b02631a6b39f50c3 e2f9d26f84269e1a fff3fb685a5f0c54 ea4853a3719307b4 6381605f8e5f6a04 b8bf6de470da97ea 08d84842eca3d177 ccba632fb3881d04 555e1dee843de9b9 0174121fa5bc2a6b da58b3be9b2ff10e 4a13b5279d8b95a2 87244c773f7271b2 051cc80ee8341b3a cfaa0219ab3ed9a9 6b6a6fe9c0171a13 0287540938fc26fe ef1dced1236e998c 9143d9a0df91f54e 94c3f54985724e22 ecf904340e57032f 6b41ef9c197589a1 87e9b95a82808268 b1152b0cf9728c38 77116269d1957b49 8ef058838f406a11 40bb20bb8e5527fd 827c5ea03bc9afb1 38f50130e206cf21 cf93d8fdf273f1b3 28019221c12804fb fc8f8596a15ad639 38ed02463ffab4c5 1f946d76eb024dfd 72d823df67153e24 0d41b08411923b5b 6936489edcc29533 ccc7b6286462e20d 81da0089ca6433e7 1a2ff45bfcf45751 62d6964a078d109e 5d4e24e62ccf175b 5d96e956d54a2e27 a346a1d6cea48a4b 85b49ced681d7c68 44f33c062625ccba 01e60a20f0a8e895 d20f5b2c6b364a90
VZS6QMSwslwbCgyw,43bc4dbeeff03918 0f400f94adc4d3c9 d65b43c3af9d0303 a90982b98c06197a 7ec91f0b89ebdb98 922f6175ba7cee9c 6db320fe6eb64fd8 46299c798272df31 91ce805808cd4062 1764d349fa78481a 5c60293f324766e6 19b5e21d86cd4c27 ea432e827c364c4f 31eb7fa92e96a647 bce149a5868237da 42013490f725bc81 d3022d795b633505 d1704cb6d9f129f2 b6340e942e812574 690cf41fb5720a43 80b962e4f5804a4f da119c1ddb355849 17aade517405f05e 548ee0cb8b9351fc 46f009e25180873f af3716cb06866db3 2cf0f21a7eefb02e b4e4d6b2c3d4897f 33e1f498b23f5ab6 c93b197fdb6b148a 90a9e6e878d64a76 a968d81d52903fcb 812b5f898d0cd9b9 52121e57cede386d 54df0ee2ae5e5301 9484c9be79dc0416 8878d7cb35873430 daa4f0342944e569 126540147ad695c1 4a3005f2ae605416 27429e051db22dfc d82c8e9a5bd0fb13 7571550bcabd6e69 96886af981353504 87afb36dc6e0a8a7 7a5acc3ae4eee1df 566f68186c659f60 d70d833bc0ceedb6 e42f7c7e8aedc3e9 5485f4821fd466ba
