query_id,answer
NLtzTv5oNpi3yG4Q,80d79b90be8dccb2 cfebc0610e5e93ad 2a3212f5c825754b ec38560d6ce47d06 89db7b373aff572c 16731f5a1efc68a9 3d6d20c67527dd16 07f870966626fa55 4ab191074639fd67 ca68f0d875a74470 d343a9f146e7e21a a3c454a887938d0e 5d424b2904374b81 a22438a67b76b6f6 7aa720c9cdb6c8d3 a0d20f9715eb348d a6a5c0e73b461b8a e9d7780d11e006da 0d22343f58239384 4c6c2c27882ce30a a87c63f42723214a 2714300585e82f12 c103a6afbb2084be 4472a2d1b596a87b a70913e56a9c9ff1 37d450464db0bcf7 af3b3cb3e58d15db 2303087ba01ce281 97fcfef71865549d 972f03172a554e5a ea10de1931e3fef5 a05ec28cf96fa75a 79ad35b698d2e39c f2e21a7beb468e6b 7176ad744d34674e dc4e68303184ddb7 ec3fc836bcf17cca f78c25923ca704aa 1dc8e259ad6188a4 37aab0b48d87a679 a9ebbd608637da2e 1f87b31e9c87b9f9 b0c378efe851c07d f9cb7ece1dea924b 0a8e002629385722 93c029b954070cef a415243539d55ff1 858267de1c17e109 f496af1718b0243d 469d248d144e8c6f
NMBQI8wOhP1f2pLY,94b6c1e9a6aa9266 b1e724d46576f4ef 9a9e4f590cfa157d 8507069a327a4d58 b17c0d66b04c729f e1935e28a05c2690 50b4f10ed4c1cefe 894040023a1f42c8 730608f7ac109340 87068c5c99dfff0d 6f8dd960076b5af2 8e02ea314dc75b14 289e22cb8e4e30b6 4b8e00b09160811e 91014c0f2856967d e618467258741c8b 043009426920fb86 e1b750af1e31b6fc ddaed30cc8706ac6 fd5043fecd592be8 b40185737929dbc4 535d1ed2f8400e3c 88dc2717950ffbbf 4d5087d9e5f4a680 aa35fa766c4d0de8 18caad812107462a 0a9cf9f5f4cadfe7 fe7d16e0d0536b25 0e827a71b0774291 2ee52c5c751df7d9 12b5d807755fdebf 3e315cb3a8a088cc 2476981c828c447f e87039c8897436a4 a27a730a7199cf04 c53b29d3923afc0b b7176071ada377e2 ae58712993cc4a42 22c719b230387420 7f83c9b22e8ada39 046116f5d9935082 1eb5099945454f2e bc194c0346996bc0 191eaeaedfcc3f38 95c34924a866a9c0 f0acf7342309c72d cd353a42b9300ea8 2e37a00b1b43d43c b4cad65823fc6096 4ba2a2c9f3d72872
NMEvhcsQdsK2jZ0T,45c0b7a9192bc8ad 8b174d328dd1533f a5b64d0feeb746ef 53b13c78e31d0394 2052ce63dbb8b52b 37147195e76480ae b7ae421c18e0b4f0 431d6132562da056 ae5b93592219231d 78e148310b0377e2 a572386677303b20 b0cb9de91366fdbc c14d3be8effec97b 3a4024a3a68e7f1c a700f8e38e492e38 c6c3362b5f02af35 a8780dfe7479275a 130961b6871fff54 c8b7377231679a7a de70322a0677f119 4566ca176dafcc7d f3e2102d3e20e8d8 0c865f6cc48c7558 1b8af2dc4e190023 d70d2cfd5924a181 fd3c4474850de80b 7390eab2702022d9 2a43bae1f942a955 d66d918ad7f1c976 f64039c0edfc8cbc 32923afffb76af8b 143c938355ebbe58 e021dc604051f6a3 2bcf988dcf083d38 86cd3901d1925443 de92b93e1e6d7e3a 2ab9a432545aee81 236c06794347f1f0 c2853eab0d38b01a 50b402fb74939bbc 49a7ee7997a8eb12 1c9d9960c34759d5 b74e18ac024b87d9 e4bf93f7ae348a3b 2da1735be01c3293 d0d378e04582f501 cac8c58b1d078dd2 65e59f8bb61909d7 1d7d635e55447eb0 a0fdc69be6c152f9
NNJHMEWmcjRzGFnC,04343599ba60e549 00adeb307a03cc0f c07bb1a2176a19e3 7a787b8e4ddb7836 b8ccf0ac05abdf77 ab0786152d3dd828 dc442eb751479998 2794002c1482e8b2 90521d8152a351cd 590c2a6cf043c31a e0a51312dc1bd708 0e4d203167b8abde c064164a009e940f edac127fbe6e4dad 3d95c393114cc9c1 3001cdc9ae92429c e3c3edbed99f3469 7086beb9127932a8 b1edf0d6446c0d9d 02227dc4eb2550d2 6a921d283310a09e 56c4480278c98165 512b27c81b54dd0e a0f8968f391e3c72 2ed1ec2677f93b04 9be6a5c6a36009ae 023a735450ee0a56 c00ff69bd536dbb3 14f127d9d0cff2c8 2bb32b8b54404431 031d3e397e2c265c 1060eae2729bcdad d79d55c6d77c1e57 7a558b67314bec26 0dd8d6b02524b248 3f5a83455e2e5338 1f7a63d202182a54 d78894d370466144 66758f0068af8186 992b3f3e2d1f1a98 8adf899be910e1ed 9f6d0a4f83c96660 a0c1a9c74407e30b 7102ab6ee5dd8cbe 1f056ea3e9df7d05 e497c0def56ac3b1 ad202320ad977cea 2157b34c7979a7e5 d01a39db4095b846 ca6316ba77d49532
NOmafmjWsYIBjZLQ,bf822ce41531a1b1 308b4cfa690ce251 708443b4aa75cad5 fd0d4f23019545a2 076d8a8dde7aed00 ed729eed29169d98 6b37171a68ef404f 3ec528e91af7dd8d a42d1424cac5ec88 fe9e27e3538d9b0a 0c262063a75e2493 9a49aecb5ca1528e 664cf6e8e3f57ef2 fabd79626f1dbd35 16c67645666362e2 995c0ed6a3be612c c5bcc0e36afa8b09 9f411cc39db68f89 e07b44c88b3c6e48 00dc0ab8e1f9ec94 a560eaba9ad412e9 8bfc623841f139b9 c7f4dc121d5676ec 86d97535ea3c4b7e 1db83dae1693bc44 a24a14b3840c07ba 0d34e181b76f9537 7f5e66899e2d2fff 0eb18fc7f024e9e6 01d51f6a90bf78a1 06d64644d48c985c 0ad98b42d1e48fd9 a37c34c4f0f49bed 20e55c282d1f813e 20b8dcc50215d8c7 1bcf091c51003f8e c5777be0bb8fdd97 4ac4654e8762c65b 8e2ec91ba77ba5f1 e838770bcb5c9165 73d71590777b00ab 9fc7a5a134254ab5 2fbab79406d81ffd 6dbf39c6e52c3975 e82236b58859bd79 0d9304e9976764e6 ef9d50ec0fc37b97 8f4e0e710285a0df 264fe46e2ad8fe12 24667f748c37620b
NVt38QBkVpztV75E,d9f683c9f3aefc2f 60b7497882c8367a 7658c1e4d546efa4 3ced586ef30a2b42 5ce007d64d2615a7 fb78cf06845278fa 7e009eb3739f8956 2d54e5d8b035329c 2041c638eb87b7d1 014703fe2f3f99f2 abde47d80ece2436 89beeb73c61124e1 1258412e3be4b60f dc230be9a705be28 37c14268259607b2 85b9c347f184eca2 86aabf84f72e763a 74b6782dd3ea0a83 3b83649ecde8ba13 54777c5736db8034 428e4f774eaa12a8 e4460e498c1f9da7 fcb16267a635b1fd b8f2343a1c174d0f 3d29c28e9051ed17 1d53b835d7faf941 019fd265b4f747d8 cd96d43fbc82cc98 49eaac436ff806aa da738d1cebabc2b6 8716767b9172747b 8e6835479cecc9fe 60afc1003a098197 303578ce4163a788 d36948ce17af57c1 903e2a1ebfc3287b fb3219fc49acf72d d1b70ff51afa7bfe 48287e8dacf0b681 5224f174aa2eb6f5 848bb3b9e9a50af8 7868fceee9ccac30 3ba5ec1da08cd6cb fb2cfd6b0edcabb8 7ea4c669b053ec44 0c3d2730217cae0a 69c0f68a5e197f44 53dcde70a4b7703e 98924ad50207fa8f 0021b0ce163247fa
NWLRZzMN0FcpErxu,4ef5978724acc1fa 5a949cbb825af2bc 47f941b120fc1522 91b75ae67610fa32 5695c4b04641f61b 76c2c1d8a37e0fc0 64c36c9ae7c60489 1c0339b43d24f4e0 7b7b0be533c29538 3516f923b9bad114 ffeaee81c2324cc6 089bb0d9749041c7 fbaf02150fa8d1bc 5a75ac4ad03a5acc 5dbbee9d5fedadd2 f9c5987a3efb5376 afa7e35e19e85d01 c607d572109de2a3 ef539bbb7b3a93d6 ad3f67f0030d4c10 7f91e9d55fd4f25f d0c3bd9bb8a766f2 fedad9e8dd83e35b c19048d44102a675 4dcfc1b3bfa26e55 8079aac8b3e48d55 8db873f842927c70 eb4fc715192227fd 3ac492c72d41cab7 d7401a7f2e12b94a f4d15e49e0c6ef94 b5a5338947727906 a92e6310851ee5d6 e423cb6b8e3783cc a56684c79abac56d 2d82d0900edc29d3 069439d8cc3d29cb f171f230efc51f90 08466cdaff324e59 8d19e1c66e80fef6 95980b3bba538906 a978032f4ae38f91 09470901bbc873ed c7ab6a0a776b3800 f3325b3d9648627d fc86dae41c81a828 812af107b171bf44 66472b4f4ff8bc3b 64e38299be3d1ba8 b759e30bbf9bd61a
NWgJAVECBtSuND6z,eb3956f64d9aee86 624aca8059bb3a08 bf0d88261a7b9888 13cb9b88de18104e 23e928ae61a2cc70 3beef6f6a6f6f2fc 11fc521bb5c09be9 72f7bdf0b06cb259 14c2bc267f8693f6 c6cf76338be5e31c ff58180da723693c 78a579afe92d2119 918801f334d9b5e5 c07866a35ad3e674 17f38bbda885829e 662660866c065f69 3c9b052c9ee8ff98 a3bd28052ba72bc9 da0cd12fa6e6a864 e4f587ed21eb85d1 07212e47596968a5 9d6744bac2cf26dd b1efbb9f14f15a49 a933e7abdb7539ec 9490ec47189e697a da41d3d15701dd28 352a8b00f9bef329 4a7cd6e0da1060a4 f7788b3d8f5c37ef 26084fd1892b6063 534dc588d7e32ead cff070b38df47451 c70768ec6d7cbb47 3539739f8f3f82a9 5704a0abce3751c9 7001ffe087667ae6 98e9d27e7ea2d873 7beef74a487649cb e624b05fdb03a2b6 02ce3561d080cd9a 6e26f361d08e4d40 c4619bd9b4a0a638 bf6c54b4e5126f4d 300da0a8c2207584 3dcabe5bd81b1c79 000c1843127c6d30 87cc6f1794e125ee 286341d2e38a60db 0068b7e7fee9d3e3 017ae83ece3fe428
NWgkNOZiKn7qhsTv,cab1b39650f0810d 4cb7a6fb2958b715 2d4d3faf68e02d7e 27792ad4a938f8e6 a2aa2cab6690311b bbc9afa22ea270fb 21770241b0a1cbd4 0035bbcc1e9988b2 6e29552417fd4389 dea4349d1a3c1094 41db949eb0b4c221 49ac61912e14caae 26b558a39c0a97e6 0f8294b23bd0bfc2 7c94d6cd987dc4db 58c063579508018e d68ec56ff60a1964 454a349e0b2cfd71 72fab69f479eedf1 b045acea053c61f4 19049a60f74bf7a8 1a5a3ca82faacf47 0ba25692fc2aeefb f77e58b3cf7930a6 591650ca0cb91646 c88a69abbcdb9aeb 2aa4edd205248c0d 91e0b9a6f1161aec 25d03a66be535a14 007d61d928089b39 24958912327fe6aa 86a32f66cca40f57 053dedb1b43136b6 11a227f182b27af7 9a1ecc22ea851ee6 b970a75e845b2250 65f0cf05699dc38d 8d2f2dfe0d4df0be b271b007e554e6ad 3d35172ce486d09d eed1a7b3115b0c99 c8952b5899becce8 f28a462f98fd8c2e f44da05f277de34a 6c30bf316a063d02 87faaa665fcf5b22 c5582eb3ab912ec6 eb595a5151b0da3a 518be3371ad3545f fe78737e464fa324
NX4xwjOWfEzGx4l9,3506800528318d6c eb95968243b3875b 40288772a9df6e7d 588e185241358696 0437ffe681186848 f4da6d82cdb2652b 40ad33d4f7598ed0 e87ad4fb431ba86b 3a03b8b96b55ee0a a74b2119ad7e85b3 68e25afd71f0d486 618a12a08b1619d4 99d16ece333dcbde df1524c9c749e7c8 6861c3c55b1260d5 2f2946d353283dce ec5ec40ce114c5fb 17ae4df433d4b6b1 522e390200acfd30 c2328631b4131fe1 7221a9476c47e22f 87e833bf5d27446a f97f3cc1dbf3daa3 8ed7f2535ba22663 64cc93aa479ea8e6 97339045abe5295b 8c6bf3b2237b5911 c02434575458b0a3 7b1da0135682a950 48880417da9177d5 0f5f5f5d2f410b9b 5d67f61b4d33f9bd b6b6d6aff3873e5e 48a2ebb329a27097 274bed495ccf239c bd9446c11876c5bb b2b2d756dd8c9dca 94b1c24baecec0a3 3ba833a0b3972403 f8e982cd3c446ebc ca9da7dc8d92284c f3919ab3513604da 2d48fb1e2552d796 a0ef2f32ac2ffe59 b064f295e6038c08 0c34985fa205150e 0e72148e88ccbd9f 3df89b959a1f1ea2 71980e77d522d62d 79e6b2271edc70a7
NXpDLaHbJPBEIn4H,3aaa77a455de2404 0bd2f61ca971cac8 695abbdf331855b3 63162c37ee8b881c 359ab00df0f20393 20f90f28d5b8c26e 815eb2120f90615e 4168def64038210b 6d55ffc3cb26241c bbccbe732c828143 f123575b6bdf66c9 226337c4dfc2bc33 0b63393ab739f75f ce83cf19d4030915 0775d3666a6f8b1f ce7a0fe94fbf9e68 80a179442fdb7b1f da43848b084821e6 44893e00c2663968 8b41dbfa306042d1 bf052beaecb17705 267baa21004f6c09 683ec4b9c45f39fb dd07a2d6ed8b30b3 4e911af20e52ba87 752a4c813dc4a7e2 f5ca4b049a3e4623 05fd956e7dd13ad2 2fcbb899e6cbbb48 92a1c5833ac43602 750e5856f013d8b4 e1b3418bbf2cdcbd b56ca188914c8245 89ea535c1016c7f4 fffb7800ac88cd20 5ec62b1894fde1e4 75b044d0ae962890 00a0195bc9f347f2 17e6afffd128755a 67629caea59f5c51 8a0a4eb068b47c36 5c8b3d0502613b36 884cca9fdbe64fc5 48060a7d93750c21 81d19272b1f1ca5c 34d8c8336ab1fec4 3bb9f863c7698a54 5a0ad8eb0f6f0519 ecf0e9590c051cdd ee686e2f795df674
NYm9LK3i6jMrXbOb,f2af5d15f2d0b205 183f558630c6ba3a 7e3dd9cd69948008 109455ca529ed732 7ceb4b043c46301a 8a4f2da054267fc1 08b3d6b5f5a841e9 c1dc90dd04d7d7e6 38d8f00b7bb53d59 11cfdd358b1bb406 b7420410218a8944 750f18d4b98e9184 8b3a87f27f4edaf4 8407cbd0bc51b407 e9848bf67e71461b 28e7d2d7aa970246 fc4d2a9afe901e13 c5ca010836fa4748 925e22c0a471b705 676b3c17e832bbed a912a3e42d6edea9 866c33f62de5b8eb 2ca7b92fcd656476 4ad92d585c96624f bb4c96f33783e854 39dd057172c1721e 2c26e5dc6c095cb5 8fdc03f41c463f71 0821f08d4cc0ea04 a67cb0ca60aa4817 342ff0d35a132e3c 8b737b3e3e79f05d b4bcc774d32dfc98 0499c1c6b5c9c8ff 5ce6f7ed63342b65 3c572b18ac4ad70a 01c420ffe5355f0b 2847f384887ddb95 2e244df3d06e5c5a 66e6e3bf42879cf9 5243e60c324bd9a6 ef0d2172f0ae9cf4 d8d47f54aff469b4 0ecfe63d7aca00a5 87b066e8189bdba8 968dc7b14ee1aaeb 8490f5eb151034c8 509b50640fa96e17 cb6e3e374b2859d5 73ccc8884ddfcae4
NaXbY2cgH1rf78eW,7e6e3157f3aef78e 88d1c185c1371222 8f9160b78565ede4 56dd3d5b14d9a8ea fab215240cb61044 d98f90afae11dabf 2a4819d6f8a88f7e 43b25d938bc655e3 bef1f7b48e4e8e5a 3515243524be09fc ece3aefd1fa83ba1 b90f5c64c9a657aa 96b69330fa59c84b 2c1bbeca342c9b1f 561e3a05256d9b3d 292a6fbcf4560543 545ee09b3fe20cc8 d4b8a2acc1e0dfc6 62b1c17ba7488d7e 3057c36306b5e05e 717799caa1da0a8e 55cc1f2d7a62d1b1 8a789ecc0e62feda 486581c653e82a7f a7f1e8d2c5116830 f92b1fd0bfa8dd56 634cd98e55c343e3 3fe21dfb0289c539 6a93c63d555edd13 063b05eb5df24067 a8a1d9ba9002f876 9f5e21b6434c91bd bd542ebf8d983434 7764cdf4292d5b46 1e5409cb6a03cd93 7ca91f811bb5eafb 08055c3d2ce147fb 4bcfb3ddd9136192 b4439e986ddf1797 d2ef58f5ae15dd43 c515fd1f141a7de2 5a99c71ba84bf463 6b6673ba89ad438a 1bb15e449420de01 14487cd43f444453 ebe357e5eed088cb ebb9584893f4425e 69718e1d45e839e4 107bd67fd14616d4 3f720de4623a91ea
NabpQAh1D2XZo6LZ,1294bbf75076ac90 75304ca27704d3fd 17df0d1f1d3640a7 0a9a5a3dc94cb934 ed43d61d5c79b7ec 7479ccbc9868088b c1e99a932d01f3eb e67016b7eee3413e 8aee8d176fdcb9ae 90284b0d37abeb69 42c25512a844090e 6567b9d599e835b8 07cae2acdad6aa4d 659081ff06474b24 2967011ef902ed16 1b4211192d77b22d e88bef4f72349621 cdecd80c076c2096 8973c2c6479bee1e a804056f581de94a 4a21ea092f7ab770 649d92dcced731f5 a56f5dcbcc0843fb 6dd015a184d1dc26 4e8ca2454388b6fd 6be67fd223956970 9194d04730a55819 917c63381760f43d b00780174e4ecdd5 31a1f40ebadd411c c797b6e8a4704112 cfc299406b7b313c 1165042ee5ad0797 ece8b8042418435c 6d0b799f213315d5 2aed23805292d747 46956c55f64d68b3 35b2e854de6a6df9 25fb7b1202258a42 358f153b444b43a5 64a05316e5bde018 05ba89ecdc252c52 ba63d8c2c94f72e0 0e50e1d0ee7631e5 5a49a86879bbf9ed 052b5cff5462708f 0f56883eff6d8058 c163df1970e5e65d e0fee1357346a549 a0487020f776e956
Nb4j9WI6r6e8NFY1,5179c43210ef63ea 7e0aa98077bcf276 2fcdbc71ebcfba37 b5f0cffe90cf8516 cf600c54ac06f7ff e58fde08a35a27f4 6cb509393e19d1cf 50ec801e36011de9 41f96c8799874961 5967d645ccac4dd7 25dbe05ffbafdc94 077d005c60dfb293 0b91076e37d7305c 36a9066cec6d77ea ff8903ed704a6f4e 8c18a1d6cc603033 fa669408c15d4505 f3e9a98c1170dbfa 3fa72149973e0306 4029b01bbbbbb945 e320e98614a03236 a9e20a6bf222da4b 617d26e2c8aef32f f82a212a2bb87f4a f261c714aa82acb2 547c20e9e4e9ed4e 036715a48f2b78e9 a22e5775bf21c955 3b02cb88064659b6 789f34ed2bfc5685 3b0d33cf99b1c588 ef4dba3b5336c5da eb951e081f2d0933 2fa2513cc37b9d11 20ffba6cec061290 c9c39e36a02a72f9 778035940361cfcc cc0a1d4ac20b61b7 6481c525d5324bcf e22338ba039c53b4 2fa1a0430563224a 356ce12f5e5c09bc 7e1369a92722c438 238599d79144d421 75c7992a91ebaedd 7bc154dc4a6d4536 51f053c632706277 31fd48af8e92b8f0 35b0ae8da97bbbbb 36b9c6352f66d1b9
Ne4GKz5OeF5PYxHv,904ea13ed9a15268 9c91c2bc063e92ec 7de727eb8a8ebc21 08af6ddfb91c54d8 a3f9e9750a340212 50454c82bbbcc03a 3555daa4ed9836fc 4e545b6560cacf5b f066e24f93252174 94ab7df78c960e88 36ffda6288106881 a7ee3ba4220061fd cc85b89cd07f122d 089f309b874e1cf1 8a9cf90820882ba2 56acd2985f3e5a14 33087987ec3f29f4 fe6e7fc004f6845c 9d32be96acffd1ea ea6c4cfcd1b2140c ac044aff62bae01d 884b22ff0570f073 54fab95929040bd7 71828d80284c4bc3 3045e21507e93dad 605ad6f737e1f0df ca8fb04c0a103148 209ebd110328221e ca7fe1fdb18c04ad 9fd88c16cb493189 61d5e5beeb59b5ae b8378bc58ef6093c d63589e884e7ea62 e0a653eb71c63da1 af61cee3044255ab 277ce3f9087010dc aec41a0d6e559d0e fb35c6fe5680d262 7a040c8f9b4ad4ae 12436eca697191be 089cc395b01fa9a3 547e14e6bc5d36a4 3dfcec5f718a24ec 48c23d1047fb16ae 4921b8d5b21891c1 863d9e76b619b468 a17a194b49c28dc6 f24eb2c507364f1c 4008415bf53c7735 edc482b8990a706b
NfByNaiDwyRs6NAT,88dad55bc9f701c3 8b03ea72c1a2ebf3 46c6e475960d796e 800fdbdd70b2adca c9ca04e3dd557f1e faa4c889bd5ec786 4c35323b36941a0f aa2a62012b4a250d 153f45e2c17abb96 1049d3dddf381313 a8afcccfc5e319b8 a30ed56fe1b0f0c2 4fe08be0e9e187a8 0542b1d57503a439 633d94036fe7e947 aad2a42642e265ab 67b841c3cb19356a 2e12ed38258e3343 a2d791a6bf287977 174086a66b23c4e3 c7600b373cc2ba53 575b5e603661b1ca 63895a6736e9f8a7 c91bab69f69d6356 be00775c22be3b76 bdc80c0f3dbe7a8e 15387c683388f596 08fca7c9639a542c 14711c5045b9c63b 1718c45eeb219001 ad647793b65194ac bc3446676f1abba0 4d1a8b04b73a30a6 4ecfd12428c444fa f1c3e8e0d6bc85d7 561acb8b6b9cd75f 67e1a075b3517ee4 02a61c6354197ac4 83b88c758270dcfe c2c80943941d40eb f9ba88eebc266de7 990bf303c012fbeb 48f0270d40aa74ef 88fa56722e2a0dd4 aa18cc2726f5dff9 d9d2a27c470056f3 54cf34c62219cac1 e26b884b8852ebe5 c21fa8a3d334856b 9a8b740cd10050e7
NgtBdCeFYDWfo45P,b507ef27baa6f317 eda77652269235e2 33a0640723c0ad45 3f8f3e66aa8f36bc 67f77d95626e1ad2 39eb9916e6909a60 6275118923286c3d 345967c49234cc8c 1792978355258043 afc0573eb2d3400e 6d1b97f55d075bac b3a20e5ce5e6f62e 08d6d1c4bbdb537b e05b831d145ed842 f506bded487b6fc8 02e28479f4a20b55 51c31b782dd271b5 6a2c764eacbdd671 ce2830e917ba8675 9bda9cdc4bcd0269 78963eec5ca9baa9 bf7d48b9f4169a72 27c3de37a555329c 7389ce261b55bb52 8663894ae8f26f25 dd0549b3a8793e2d 8f26569719af362b b17bb67c23b2768a 760bd65b330da6b6 2068181eb713bc1e 57292165f214c0c9 19ea7e8f443834ab 449f8bd7dd3d7fd4 6f2339f1488e449f 2e21e527442ebe50 a4f5cea119e6ba03 e47fdba1c3748193 6578c092d3a5290f 7d3c3529e8b928da c9d2bc651559cac0 abc7d144a1f55f5f d362192e9c05cf25 bce8444b6acc1385 e653077b8017395b 84a9412a112707d8 0a68bc1b4fa09fda 191671d24478a3ac 405a677f49ebe7b2 7b9a7e42bb8a9445 7dd6f40b4f97f62c
NjN1ejLAO1syg4cX,1fd936ba82454d6f a44395c4743eb7f5 6f5ee79d59e91e1e f178f021e139a046 9b1f609a0da53c7a a3d571ec8d1b6624 e72d751ece43866e 40c66e48d57825f1 284456980d2b19b9 1f6ffa6eae552e8c 0aa6a2e20579c09c e8c33c332131d455 6aa5ecbf8a54f39a 5db81e1565af119c 972bb943e6d52af6 5ddd98ebd2f8d638 86cd3901d1925443 6f3fd83b1981548f e2f88e69bfd37ffc 0d0328aecd5cf924 ebc87c2f62081143 eebbba816554f352 729d84954c050da0 7a7a3149a4da9f91 e3accd14ba5e7a63 19fd3038943dea3b d1bcc0ae35b2fcbf 4fae9db5542a45fd f15debb98dbb31d6 923013063911633d 179f048860b312a2 b8454574904bc233 a24f0b2fb41213d6 beae455149c8e901 848374354138e9bc dcdfda09300a9ee3 47a6d7639cd72db8 08cf6c2d9b6d2246 06fe06e0d331dce1 c40854d71e87c205 8d3cd48ccae743d0 da269eb667173b86 2d2b34bbddeb8c2a 5dc5559b57dd8178 39959c7b4e937dee b9f423c88baea307 7ac4213ccc48f3bf 799fefaa6b875edc a0feec43237d8cf6 0fbbdd13d1908fe9
NjWdw4HSKj2LmpYH,a5c6073e39b572eb cb29ed18dcc6e84f 778fdd7b216fd53f ed6e60886c4d4463 4909f54bca37844c aafc2267e7af4e21 9642c5382451fb62 f69c96fff9564e3a c487248066463c43 fbcd43a5e991d40b 5d871406c445fe69 54d9b3def4845e7e c4e237348ae5ae84 5bf0fb0a6c3a41d0 a43e7538f5c74fb1 2c0931f24862f1c2 fa2cd3a086323b57 e2a8f33bf0240cb9 c2153ff9d8b1b394 6be054942992f35b e41f80ed8ae0ae5c ba4e0e0b1d2c3d13 def1119aae764e03 008d52d3b786951e de9affd2a14d3368 214cd97dd3c07c45 eb591be381085658 596fba359e80969d ca215df67dee31a3 d3bd5b23b3a3b577 807547e74bf64d2b ece7eaee273eab46 10b2e8b9294f4460 a5232ce7ccb10af9 39611ce13f2d430a 73afaac32fc6dfbf 314b4fbe3e2478d6 28347c8e79f8b4ed 4c5de54dcb9ddd51 39633ecd81c1177e 5949b359dc5fa21c f870105d40ba5e05 af1aa5b23fcae8a5 fad653c1068e474e 7fd402e9ca7ea95c b061cdcd86b5f513 0e82ae45dbf6c9a2 8d28d8894fac20d3 49f0e297b321e57a a6b34e28832cbe02
NjuXUWyxvJYkcRtp,1d23246dd3b59fb3 245123528e7a65d2 641b10c6d9b8cb5e bf4e224dbee5e075 d194a04c02fdc525 2bbf74ac36bff50a bdaf100399cdae53 d479cb531f810c82 0c1b6b84f687f76d df592c8407a0a2ea 0afed8db7ccce382 316c0fca67982881 490c388a80894d3a 8fe1094d247b6e7e 19c94de8c6965781 dc443430272a8108 1a29bc90e4076b15 1fe6e84534a01264 988a0a561ff9f0a9 d815d365d1af80cf f3b56ced9d35c048 1115110dacef51cf 9621075f90cd17c6 8f12ab8082e225f8 1cff1268fb807b95 55f48658c8c0ad69 03e4c101bd5231cd 80f34ef0dc9d846d 88540531487463b6 71f04d2b66f3e97d e658af61378c08f2 9b3813091c350cbd be471a42f049ee02 090596399fb27e7e e939c2997c22c347 a2ebd461aeb9e4fe 9d432ba38bd9ef3e 5e22fc58cd3dc051 981d21ff27a9fab7 b2e78bae5a43b141 242568663e18b580 3ac3d174397593e9 02982ede91e66b39 0dfef9b70387acfd b15ad3be07f7db61 17e305275810dfac 113a5d5a7963401e 6727b31708fa8200 bcc3c9e8b48b441d b32d68ee58c9277e
NlD4w9GeiAI63AwO,9e31749c8aac9690 f8888ec7ea1d7a85 95d30f9ed61ed46a f038c008a1d62b00 2e92a353160099ec 8a8d2a0601e485bb 75dd34528fb5ea26 ad75060e6682db40 4e557b69bd449339 3b9ec1bc20b269ce 9b29337605a498cc 52aba28dc81c1313 dfaf91170a46bb17 638edbd0704643ff 31e0752028965842 de4cc201ba4cadbe 255a548e3d906f3b 2a77c4470a272510 6ed246af0459581a 4b35ec8b75aaf91e e5440fbc5a26c4f3 3891fbee643939be de827040948f14fd 8c91f53a79863432 b08c64db3ede281a 1fe6e84534a01264 72596e90c076864a 039c71d7621e263e 259b4442d674b6c4 45167eb4088c4dd1 41cd9f04b95491a4 bf4e224dbee5e075 5e6b7e33fd7e88a0 055bd5e81c0aa0c9 79871de007a2bca3 be9a0ab12230a71a 8f2d3e01f7c6d603 610371e7d10bd3c0 c996fa02d82b60b5 ca560232279e3cce 90249e73f8a6f911 c0a61aba08009e83 f2d4d12fb8e0dc25 cc60cb26128064d1 70f178d2950adcaa 7983ce87ca2f1406 dbc75a9cd6e23797 6d00227078f135b8 612889b37d692ee9 7ab47aaf1da8486f
NnYCu8JRmsMzh6iD,0a8ad7bca701ef9e 9066874db6bb35fa 460a3b6d2ccaaa13 564dd26588de994c 832e88ede61c5536 21c7ccaf7d0becb8 ceab7dd8a5f64124 446f1334836548a7 75f52c6a163a44aa b054f5cfadceec6a 937201267be6f67a b73dcf0cf7c27a74 e07f710010bdbf7c be5d7acde1558d17 33368ad65cc1ed8e b00c44f3f987a3fd 90a3576a53c0785d cd58199ec4e73023 5c01a7aae9a8b73f 8f12ab8082e225f8 ee5a2de593188eb9 7b658c9c22748f27 19c2e96f34e4d7da fe8dd07887bab947 9edcb5149ecdfac7 2c0f633d14808fdf 740965a078261b9d bb41b859102a6d2a 1e4af8097d3db787 a4f613429c6aa830 2b43380cc85e97c4 2a6d54602f149dab 3dcf9fbd8f1e2522 c9077523c44d83f7 daa5a1d78b047bbb 18729527d19e4c63 616c34fc03d1d33b f81592012fc1ae8a 969bca5e10641139 7fd31a4f71e86f84 0e7753c2effa0372 b617bb4e13d01f32 4890af7ac115ca18 8bc4ea71378247e1 661ca408d9d5e9af bbbdc44566b197ff 870c57a54b8b7336 559b0331cfd5a4ac c60376cb451c5227 ab65e8aec50569ec
